Date of Service,System Address,System Capacity kW-DC,meta_row_index,meta_row_id,Georeference System Address
12/09/2015 12:00:00 AM,1802 THYME CT,10.3,473,d35e329302958aa0a1888728138d7be3a4da094d,"1802 THYME CT
Fort Collins, Colorado
(40.515884, -105.04522)"
05/04/2018 12:00:00 AM,7362 NEW RAYMER CT,5.4,1076,a9b6a3ba2204183da845dcb6b6102802797ba607,"7362 NEW RAYMER CT
Fort Collins, Colorado
(40.48296, -105.086764)"
01/26/2017 12:00:00 AM,2743 BLUEGRASS DR,2.6,722,6b71c98b2a1b811b63915c179b29fdd413bda006,"2743 BLUEGRASS DR
Fort Collins, Colorado
(40.553921, -105.12769)"
03/09/2018 12:00:00 AM,2621 SAGE CREEK RD,6.6,1034,3f61bf6a683c473f3f005b247ff75ffa9cb647f4,"2621 SAGE CREEK RD
Fort Collins, Colorado
(40.51052, -105.028086)"
02/09/2016 12:00:00 AM,2332 S COLLEGE AVE,6,490,2e566c5665a9ffc29344171b86d6dae6279f1494,"2332 S COLLEGE AVE
Fort Collins, Colorado
(40.556922, -105.076944)"
12/02/2016 12:00:00 AM,3226 W PROSPECT RD,6.8,675,ebca15f7fbfb736ebc2704ad31dd360572583793,"3226 W PROSPECT RD
Fort Collins, Colorado
(40.568472, -105.137303)"
12/26/2018 12:00:00 AM,240 URBAN PRAIRIE ST,7,1304,ea5f33b650329d7091081dfce0cb6402e4f0f5a3,"240 URBAN PRAIRIE ST
Fort Collins, Colorado
(40.609974, -105.080258)"
08/28/2015 12:00:00 AM,2736 BLUEGRASS DR,4.2,426,4263a9eba32394ba88d5165606cd78e891fb726f,"2736 BLUEGRASS DR
Fort Collins, Colorado
(40.553906, -105.127557)"
08/28/2018 12:00:00 AM,1932 BLUE YONDER WAY,3.3,1166,e169d90a1cc27bcee1690f6cb632f47126257839,"1932 BLUE YONDER WAY
Fort Collins, Colorado
(40.561772, -105.036546)"
10/22/2018 12:00:00 AM,3563 SUNFLOWER WAY,6.7,1203,4546100ca247f3da2a6f7b92de23f8e402b801dc,"3563 SUNFLOWER WAY
Fort Collins, Colorado
(40.572269, -105.142931)"
10/25/2018 12:00:00 AM,2151 BUCKING HORSE LN,11.4,1208,6bbc2fd10f33019e5bd90d965a517e64b31e86db,"2151 BUCKING HORSE LN
Fort Collins, Colorado
(40.558507, -105.034336)"
07/13/2016 12:00:00 AM,3921 RANNOCH ST,2.6,589,cd3255e8f01bf2b68256b38298adb952dea58e59,"3921 RANNOCH ST
Fort Collins, Colorado
(40.600525, -105.005029)"
10/22/2012 12:00:00 AM,2224 CEDARWOOD DR,5.3,162,c73c6be8cbac121f0e9544b1acd370c8c11270f4,"2224 CEDARWOOD DR
Fort Collins, Colorado
(40.565037, -105.11813)"
04/06/2016 12:00:00 AM,3733 ECLIPSE LN,8.5,531,311a0df61dcbac8321c846c325dd8a837e22c17e,"3733 ECLIPSE LN
Fort Collins, Colorado
(40.510145, -105.007157)"
12/07/2017 12:00:00 AM,1714 DEEP WOODS LN,4.6,944,b6bccc478c3b315e1115f5c01aefe2230328f10e,"1714 DEEP WOODS LN
Fort Collins, Colorado
(40.61082, -105.034548)"
05/05/2017 12:00:00 AM,2939 BROOKWOOD PL,8.4,795,dcb8046ca12d2dee690d915a71ddc7d28c585c1e,"2939 BROOKWOOD PL
Fort Collins, Colorado
(40.547524, -105.051916)"
12/02/2016 12:00:00 AM,712 CHEROKEE DR,11.4,680,1aa46687f63c3de9dd08e8e0225b5fb2ff9a8057,"712 CHEROKEE DR
Fort Collins, Colorado
(40.562486, -105.064828)"
11/18/2016 12:00:00 AM,3413 AVON CT,2.8,663,3cf7cdb31fce74513567f49ffe5740bc729e619b,"3413 AVON CT
Fort Collins, Colorado
(40.540688, -105.106994)"
05/04/2016 12:00:00 AM,703 DEARBORN ST,7,548,b1371976c7619285973d0d5ffe0572eeb164164f,"703 DEARBORN ST
Fort Collins, Colorado
(40.502216, -105.065238)"
11/09/2017 12:00:00 AM,225 GREEN LEAF ST,6.4,927,4efeac133ab9205553918b1b54cdcb8ef83acf98,"225 GREEN LEAF ST
Fort Collins, Colorado
(40.610198, -105.078851)"
04/21/2015 12:00:00 AM,701 W LAUREL-PARMALEE ST,139,374,6faf2e49d6b0594ea9a926dafb44a156f87636bb,"701 W LAUREL-PARMALEE ST
Fort Collins, Colorado
(40.578129, -105.088297)"
02/27/2014 12:00:00 AM,524 LOCUST GROVE DR,6.9,255,8248c4da408a67c478ae8bd12250ca8bcbdb8eeb,"524 LOCUST GROVE DR
Fort Collins, Colorado
(40.581457, -105.129804)"
12/07/2018 12:00:00 AM,3662 LITTLE DIPPER DR,5,1277,a811958e742871cdf1ff629bc3a9db19ae437178,"3662 LITTLE DIPPER DR
Fort Collins, Colorado
(40.511516, -105.008217)"
07/20/2018 12:00:00 AM,219 TRALEE CT,4.3,1134,a11c71d438e4c43d763667fe869ebf6317624bf8,"219 TRALEE CT
Fort Collins, Colorado
(40.503802, -105.074754)"
10/20/2016 12:00:00 AM,5751 NORTHERN LIGHTS DR,5.5,648,712a850f7aa9a8aa193cdaea27492dad20484ba3,"5751 NORTHERN LIGHTS DR
Fort Collins, Colorado
(40.506465, -105.003032)"
05/29/2013 12:00:00 AM,2403 PIERCE CT,7.6,209,3ebce9a3ea282e1e335f9bda247aeae4445beae9,"2403 PIERCE CT
Fort Collins, Colorado
(40.499152, -105.033639)"
01/13/2016 12:00:00 AM,2609 WALKALOOSA WAY,1.5,487,0e1494ea75335f0683c9c1117c270c14b75299f9,"2609 WALKALOOSA WAY
Fort Collins, Colorado
(40.555559, -105.029154)"
09/21/2011 12:00:00 AM,1609 E HARMONY RD,14.9,112,e338c7525bd06bebafa660a8b3c3f68d63717957,"1609 E HARMONY RD
Fort Collins, Colorado
(40.52352, -105.048224)"
05/24/2017 12:00:00 AM,225 TRALEE CT,9.2,812,588153ddc8002ab94e53fd8098552ba8e44cfdf5,"225 TRALEE CT
Fort Collins, Colorado
(40.50377, -105.074466)"
05/15/2018 12:00:00 AM,1333 NASSAU WAY,4.8,1081,ab68b1673eba43e06acf7926e99a42cec2ad5a33,"1333 NASSAU WAY
Fort Collins, Colorado
(40.487878, -105.052991)"
03/21/2017 12:00:00 AM,1017 W MAGNOLIA ST,4.7,749,6b022c8db98f81e965cf08f022c7ce57251686b2,"1017 W MAGNOLIA ST
Fort Collins, Colorado
(40.582941, -105.093771)"
08/11/2016 12:00:00 AM,4027 OAK SHADOW WAY,10.1,617,31b507affedd4c7661dd3e94759e8266b73c670e,"4027 OAK SHADOW WAY
Fort Collins, Colorado
(40.507241, -105.001757)"
03/28/2016 12:00:00 AM,321 URBAN PRAIRIE ST,5.5,516,bf15386e2c79a66f04cf168fb9dd6f4d8989d4ee,
11/27/2017 12:00:00 AM,5627 BIG CANYON DR,3,939,a6aed40d7c78bc6ac5aa1f78bb07ee3a84d99f30,"5627 BIG CANYON DR
Fort Collins, Colorado
(40.507596, -105.005004)"
01/28/2019 12:00:00 AM,1013 GLENMOOR DR,4.2,1340,c6980b0d185c30bf721e38a4fb42405352b7dcd1,"1013 GLENMOOR DR
Fort Collins, Colorado
(40.573806, -105.112913)"
12/23/2014 12:00:00 AM,369 OSIANDER ST,6.1,342,b30551c7e1ba040311bf5ff061c2333cccdb6735,"369 OSIANDER ST
Fort Collins, Colorado
(40.598878, -105.070675)"
11/30/2011 12:00:00 AM,3027 E HARMONY RD,10.1,123,549eb03db07cc3c87ddbdf793118513e0164c32c,"3027 E HARMONY RD
Fort Collins, Colorado
(40.523192, -105.021058)"
08/08/2018 12:00:00 AM,3803 LITTLE DIPPER DR,6.9,1145,d415f630262748bd4a42dfebfa2c4bb1fc0b3972,"3803 LITTLE DIPPER DR
Fort Collins, Colorado
(40.512015, -105.006366)"
02/23/2018 12:00:00 AM,2808 ANNELISE WAY,5.3,1018,fde4c5fa3317ed48fb7e83a01fc9a7c9672c9ef5,"2808 ANNELISE WAY
Fort Collins, Colorado
(40.546461, -105.025999)"
03/31/2015 12:00:00 AM,2456 MARSHFIELD LN,2.5,355,6ebf3cc9735fa4c62d9ceb1c7bf7568c92419f64,"2456 MARSHFIELD LN
Fort Collins, Colorado
(40.621444, -105.037823)"
03/22/2017 12:00:00 AM,2007 UNION DR,11.5,754,7d85e417b7a19b650b9ece1852c11d643d6854c5,"2007 UNION DR
Fort Collins, Colorado
(40.560583, -105.104615)"
05/12/2016 12:00:00 AM,3275 GLACIER CREEK DR,3.9,553,6a1969a791f82c4c1df02625c868414740d33289,"3275 GLACIER CREEK DR
Fort Collins, Colorado
(40.597562, -105.0169)"
01/04/2018 12:00:00 AM,3015 PERCHERON DR,3.7,968,ef5fb19200928cdad844530c1f7f1b3084395ab1,"3015 PERCHERON DR
Fort Collins, Colorado
(40.541969, -105.023248)"
11/20/2015 12:00:00 AM,4850 INNOVATION DR,50,458,6ec3a8e66e56a7edb9943f32c75b2d4b74602acd,"4850 INNOVATION DR
Fort Collins, Colorado
(40.520072, -105.046634)"
09/19/2018 12:00:00 AM,3445 YULE TRAIL DR,2.9,1181,e172f89f8fb9c1ec9a52be2748a580603ef049c6,"3445 YULE TRAIL DR
Fort Collins, Colorado
(40.598, -105.013111)"
06/07/2017 12:00:00 AM,3202 ANIKA DR,12.3,823,9891241e9939e8dbd3912e743ece1448614f5cb6,"3202 ANIKA DR
Fort Collins, Colorado
(40.543702, -105.021864)"
06/28/2017 12:00:00 AM,2785 EXMOOR LN,4.2,836,6827849281c16d61f51e1e0dff39a1ae0823264d,"2785 EXMOOR LN
Fort Collins, Colorado
(40.549698, -105.023892)"
03/29/2013 12:00:00 AM,2800 VIRGINIA DALE DR,9.4,194,3da8e7c6be59cbfdecd0b159b779633cabe808fc,"2800 VIRGINIA DALE DR
Fort Collins, Colorado
(40.570943, -105.128338)"
08/22/2012 12:00:00 AM,5802 FOSSIL CREEK PKWY,4.3,145,e3d698ab5361bcd885ddaeb7934b78108bb6a1fc,"5802 FOSSIL CREEK PKWY
Fort Collins, Colorado
(40.505858, -105.066991)"
03/29/2018 12:00:00 AM,1913 MEADOWVIEW CT,7.4,1049,f484eac6199491c93ef628f9ea34fd8c0a51d28d,"1913 MEADOWVIEW CT
Fort Collins, Colorado
(40.526288, -105.11274)"
04/12/2017 12:00:00 AM,701 WESTSHORE CT,6.9,776,11f238f32be6c2ffcde1f6503194bba86713a22b,"701 WESTSHORE CT
Fort Collins, Colorado
(40.529428, -105.065874)"
05/21/2010 12:00:00 AM,1305 S MASON ST,125,48,348f4c573209a10452b48502f630a45bbeb043d7,"1305 S MASON ST
Fort Collins, Colorado
(40.571209, -105.079076)"
03/29/2016 12:00:00 AM,801 WARREN LNDG,3.1,525,29162dd601e85098c63f50f12d59980b67993da5,"801 WARREN LNDG
Fort Collins, Colorado
(40.537583, -105.06427)"
01/13/2017 12:00:00 AM,2528 STANFORD RD,9.2,712,5f136ae17990eadb05e2d04a23b7572fd5f335ee,"2528 STANFORD RD
Fort Collins, Colorado
(40.552956, -105.069533)"
05/20/2016 12:00:00 AM,4330 MILL CREEK CT,2.1,557,196096101664e61aa4a134dd3b8e92fdca0db443,"4330 MILL CREEK CT
Fort Collins, Colorado
(40.526722, -105.102152)"
02/05/2018 12:00:00 AM,1131 PARKWOOD DR,6,1003,17e0de184c1ad3c264147150a9c0d023d39a5ed6,"1131 PARKWOOD DR
Fort Collins, Colorado
(40.556444, -105.055622)"
06/30/2016 12:00:00 AM,1921 PRAIRIE HILL DR,4.9,580,16ad3a6e89cf5578c4c60cd78e340b8e647420ea,"1921 PRAIRIE HILL DR
Fort Collins, Colorado
(40.500014, -105.042236)"
07/20/2017 12:00:00 AM,1202 BATELEUR LN,4.5,855,f9d0266f7425986e421d2e57dc97653407e3c679,"1202 BATELEUR LN
Fort Collins, Colorado
(40.635361, -105.054899)"
12/16/2016 12:00:00 AM,2612 NEWGATE CT,4.7,690,541fbc40e48d10b588cc43f32f8ec2e515033358,"2612 NEWGATE CT
Fort Collins, Colorado
(40.535449, -105.028895)"
08/20/2010 12:00:00 AM,1008 SUNSET AVE,3,63,54eae74917d8b3d0a3c9b4b7ae82b53d287a720c,"1008 SUNSET AVE
Fort Collins, Colorado
(40.580857, -105.094438)"
10/10/2016 12:00:00 AM,301 E STUART ST,53.5,640,cc6537eed4bff2ff804c2b3f143b00a44968e718,"301 E STUART ST
Fort Collins, Colorado
(40.563447, -105.072754)"
03/02/2018 12:00:00 AM,302 URBAN PRAIRIE ST,9.8,1025,799680e1bdfc26f3fdbde1dcafa3c460f3b99c18,
04/19/2014 12:00:00 AM,830 BITTERBRUSH LN,3.8,295,6653365694ccc0d90bd0cb006fb84175167de1b8,"830 BITTERBRUSH LN
Fort Collins, Colorado
(40.52672, -105.091062)"
06/23/2008 12:00:00 AM,215 PASCAL ST,2,18,291a87ad672801d2ee350ea12c0623f9db768e6b,"215 PASCAL ST
Fort Collins, Colorado
(40.597852, -105.073094)"
04/27/2018 12:00:00 AM,619 S LOOMIS AVE,4.9,1070,daf0fbaad32c530a06f763e6d18583e6b3878a1c,"619 S LOOMIS AVE
Fort Collins, Colorado
(40.579355, -105.087919)"
08/28/2017 12:00:00 AM,2244 HAYMAKER LN,4.3,872,c5832f5170a7fab4cd30250403b5a1e0c8b9481f,"2244 HAYMAKER LN
Fort Collins, Colorado
(40.55703, -105.036904)"
12/30/2016 12:00:00 AM,4232 WESTSHORE WAY,3.9,705,be4a7f375506d2d1a26d76eed537b8ef97fa23cd,"4232 WESTSHORE WAY
Fort Collins, Colorado
(40.529095, -105.066444)"
04/08/2014 12:00:00 AM,5225 CASTLE RIDGE PL,16.2,282,9be5f95a3e0bd0d2e8f9b9bec7f8ed5e3e896c0b,"5225 CASTLE RIDGE PL
Fort Collins, Colorado
(40.513965, -105.065801)"
08/17/2018 12:00:00 AM,827 SOUTHRIDGE GREENS BLVD,8.4,1156,f82ac40d463e3d519b88e407b490c5406edfd264,"827 SOUTHRIDGE GREENS BLVD
Fort Collins, Colorado
(40.511712, -105.062822)"
11/02/2018 12:00:00 AM,214 COLUMBINE CT,6.4,1225,47270a13031576dabf980837de93a2056245a161,"214 COLUMBINE CT
Fort Collins, Colorado
(40.590188, -105.099734)"
09/13/2012 12:00:00 AM,6319 CATTAIL CT,6,150,03c89de6b9bb50c44962ed98aedf066db5dcedcb,"6319 CATTAIL CT
Fort Collins, Colorado
(40.498449, -105.055858)"
01/06/2017 12:00:00 AM,1132 LAKECREST CT,4.4,707,b56c6ef3aac02791d905b1e5641484bb211194ed,"1132 LAKECREST CT
Fort Collins, Colorado
(40.531261, -105.097836)"
09/18/2017 12:00:00 AM,2518 PINECONE CIR,9,887,40c93f422f4103ff52424a42b55361ef50b36c8e,"2518 PINECONE CIR
Fort Collins, Colorado
(40.545329, -105.031753)"
07/14/2015 12:00:00 AM,3426 BALE DR,3,414,624e76f55e41e62f3ff296ccbbc2b8d9007c0a25,"3426 BALE DR
Fort Collins, Colorado
(40.540394, -105.083843)"
01/08/2018 12:00:00 AM,2818 MCKEAG DR,7,971,55f4e289e99b9e9bd2dc009ff5101423c9205a4b,"2818 MCKEAG DR
Fort Collins, Colorado
(40.55123, -105.128446)"
06/01/2011 12:00:00 AM,1256 TWINFLOWER PL,3.1,95,b150ca7455740f85363b812d0d0298b07cea1b5f,"1256 TWINFLOWER PL
Fort Collins, Colorado
(40.572789, -105.138449)"
09/08/2014 12:00:00 AM,918 BREAKWATER DR,16.6,327,6478cd5fb8555309aac283e6f18a3b353cac037f,"918 BREAKWATER DR
Fort Collins, Colorado
(40.528823, -105.060546)"
12/14/2017 12:00:00 AM,3406 STOVER ST,9.9,954,65942ce29a16f3e170a7c2e677ab235c5c9d9373,"3406 STOVER ST
Fort Collins, Colorado
(40.540244, -105.067483)"
11/16/2018 12:00:00 AM,805 CHEYENNE DR,6.1,1252,8ae65cdf4577beb592c84e1a2198c50cc08604ba,"805 CHEYENNE DR
Fort Collins, Colorado
(40.561574, -105.062994)"
02/27/2017 12:00:00 AM,954 FOXTAIL ST,3.9,739,0db24d89f7f58a61f8992665046fedecce897cb5,"954 FOXTAIL ST
Fort Collins, Colorado
(40.605326, -105.060468)"
03/14/2019 12:00:00 AM,2936 ANTELOPE RD,6.1,1368,1610453b3b0752742b4bcd6d951d0aba148d356d,"2936 ANTELOPE RD
Fort Collins, Colorado
(40.537004, -105.022313)"
11/30/2018 12:00:00 AM,2803 ANNELISE WAY,5.1,1267,a140894addda0a3e339c024adefdd6d506b6c05e,"2803 ANNELISE WAY
Fort Collins, Colorado
(40.546464, -105.026204)"
07/02/2015 12:00:00 AM,5638 CARDINAL FLOWER CT,6,409,17146fb0717451cb89e24059be7747fb99997e59,"5638 CARDINAL FLOWER CT
Fort Collins, Colorado
(40.507782, -105.019167)"
11/02/2018 12:00:00 AM,7414 TRIANGLE DR,7.8,1230,df33e2e918b7044f0c96aca12f5fbefb0a8399a2,"7414 TRIANGLE DR
Fort Collins, Colorado
(40.482448, -105.085948)"
03/08/2014 12:00:00 AM,3743 CARRINGTON RD,9.8,263,1afd096716517c6c230de99edfa47610dd63c119,"3743 CARRINGTON RD
Fort Collins, Colorado
(40.535222, -105.021477)"
06/02/2018 12:00:00 AM,1966 SANDALWOOD LN,9.3,1098,24eeffe42093502a9ed0b24e0498444e79590b2e,"1966 SANDALWOOD LN
Fort Collins, Colorado
(40.561291, -105.108442)"
05/21/2014 12:00:00 AM,307 WEST ST,3,310,01c6508569fca24278065e411b53d814aef9ab7f,"307 WEST ST
Fort Collins, Colorado
(40.59108, -105.094188)"
01/24/2018 12:00:00 AM,4306 KINGSBURY DR,7.8,993,0d42d919022c757ab29fad0d83990f170262a610,"4306 KINGSBURY DR
Fort Collins, Colorado
(40.527872, -105.054386)"
06/15/2010 12:00:00 AM,412 GARFIELD ST,2.8,50,ab3eb271fa50b5b33f12d70fc445e887468ef477,"412 GARFIELD ST
Fort Collins, Colorado
(40.573182, -105.071254)"
04/05/2018 12:00:00 AM,624 BREWER DR,2.7,1053,999b3d34a5f00bdd772b8b16d597e89fd89f653f,"624 BREWER DR
Fort Collins, Colorado
(40.605748, -105.06593)"
09/08/2010 12:00:00 AM,1012 SUNSET AVE,3.1,67,35ef52943650000ca4067064bb7b322e665b9b2f,"1012 SUNSET AVE
Fort Collins, Colorado
(40.580858, -105.094743)"
04/10/2013 12:00:00 AM,211 N SHERWOOD ST,6.4,199,479a07f52a010fa03ff143e043bafa3c1f6c78ef,"211 N SHERWOOD ST
Fort Collins, Colorado
(40.589504, -105.084253)"
12/02/2016 12:00:00 AM,2824 TRENTON WAY,4.7,673,29333adb36063ba6c3857c80e9c08c7de7423f8b,"2824 TRENTON WAY
Fort Collins, Colorado
(40.548858, -105.10611)"
12/21/2018 12:00:00 AM,5815 BIG CANYON DR,14.4,1300,3672e7d3dc69bbb9c8d79492346270d0b3a68a10,"5815 BIG CANYON DR
Fort Collins, Colorado
(40.505706, -105.003857)"
12/19/2012 12:00:00 AM,1200 N COLLEGE AVE,10,177,273745dbf0c1f34242b07e7e8d36aaf0414f21c4,"1200 N COLLEGE AVE
Fort Collins, Colorado
(40.60223, -105.076578)"
04/27/2017 12:00:00 AM,2055 TUNIS CIR,5,791,4b2d88150e3b30935e4cf87a0cacb2afd646f3a9,"2055 TUNIS CIR
Fort Collins, Colorado
(40.56046, -105.121673)"
01/22/2013 12:00:00 AM,619 CASTLE RIDGE CT,5.9,182,660c01c13373b44a8ab3e9d855cffcebbb736c01,"619 CASTLE RIDGE CT
Fort Collins, Colorado
(40.5147, -105.066788)"
10/20/2014 12:00:00 AM,3213 NELSON LN,7.5,331,e10244c59275a65c4a66b68bbbf2d2c37c94056e,"3213 NELSON LN
Fort Collins, Colorado
(40.543676, -105.055994)"
10/03/2018 12:00:00 AM,3508 ROCKY STREAM DR,11.9,1188,0be020858c6cf34da9d4f96204bbe866f361651a,"3508 ROCKY STREAM DR
Fort Collins, Colorado
(40.501749, -105.011207)"
09/28/2018 12:00:00 AM,4008 TORRIDON LN,4.2,1186,8ba1e82966b767ff9f26ff7c111497c1c1871621,"4008 TORRIDON LN
Fort Collins, Colorado
(40.597884, -105.003421)"
10/16/2015 12:00:00 AM,2122 LAPORTE AVE,4,441,bae4da8a74f0a4a309acdf0ad564cff9d0d14e37,"2122 LAPORTE AVE
Fort Collins, Colorado
(40.589261, -105.115702)"
06/01/2007 12:00:00 AM,3221 EASTBROOK DR,2,16,bae181a67405a980cf09ff6d6028e65b4ada43d5,"3221 EASTBROOK DR
Fort Collins, Colorado
(40.542714, -105.041471)"
03/20/2018 12:00:00 AM,844 COURTENAY CIR,5.5,1038,4779a551feaf3d75c644574cd939f3ac9aa9dcbe,"844 COURTENAY CIR
Fort Collins, Colorado
(40.496743, -105.061925)"
07/08/2016 12:00:00 AM,2227 CLIPPER WAY,7.8,585,d23404bc56fc569353844a2c0aec372fa772a408,"2227 CLIPPER WAY
Fort Collins, Colorado
(40.627188, -105.036131)"
04/21/2015 12:00:00 AM,1301 RIVERSIDE AVE,15.1,370,8e4aab169e3e1df117441dc563a30d2be2568152,"1301 RIVERSIDE AVE
Fort Collins, Colorado
(40.574659, -105.05288)"
01/23/2017 12:00:00 AM,386 CAJETAN ST,3.8,717,107e6a97e6579f32c0d603db5570ec8f9e7d7c4c,"386 CAJETAN ST
Fort Collins, Colorado
(40.598147, -105.070497)"
02/23/2016 12:00:00 AM,613 MEADOW RUN DR,6.4,502,8b01ec8593bb79ca53a0ddcc0d17c45f9ac0a02f,"613 MEADOW RUN DR
Fort Collins, Colorado
(40.517131, -105.066542)"
06/30/2017 12:00:00 AM,2203 BALDWIN ST,5,840,40d5e8e74c9a0b3c09998e493fd5470bcc50e50f,"2203 BALDWIN ST
Fort Collins, Colorado
(40.498678, -105.03727)"
11/27/2018 12:00:00 AM,2930 SKIMMERHORN ST,12.1,1262,7ccc592ab4a326383428759a96599f0d5269cd50,"2930 SKIMMERHORN ST
Fort Collins, Colorado
(40.546673, -105.136129)"
11/05/2018 12:00:00 AM,4616 S SHIELDS ST,5,1235,f355bdca67d3bf616615f5198449fdb706d88a06,"4616 S SHIELDS ST
Fort Collins, Colorado
(40.521836, -105.096095)"
12/03/2015 12:00:00 AM,1606 SILVERGATE RD,3.4,463,12391cf925371f3b79ea6c02e561c9f4daa4d2ea,"1606 SILVERGATE RD
Fort Collins, Colorado
(40.526645, -105.106683)"
04/01/2012 12:00:00 AM,1305 S MASON ST,4.3,127,e5ac246a3b53f5c2166b98b41a6d4860a3f22620,"1305 S MASON ST
Fort Collins, Colorado
(40.571209, -105.079076)"
12/31/2018 12:00:00 AM,6006 HUNTINGTON HILLS CT,14.1,1317,26a8b32c2fa3728b48dfdf25977041d6cdaa4097,"6006 HUNTINGTON HILLS CT
Fort Collins, Colorado
(40.502155, -105.059277)"
12/19/2014 12:00:00 AM,2618 BROWNSTONE CT,4.5,338,7828c6dc40d8b6b5028a462ba82cf9dcb4e2f8cd,"2618 BROWNSTONE CT
Fort Collins, Colorado
(40.53859, -105.029332)"
05/21/2018 12:00:00 AM,4112 SUNSTONE DR,3.5,1085,17aec83191d63c2ba92f7a4dbb788602a96d7c96,"4112 SUNSTONE DR
Fort Collins, Colorado
(40.531762, -105.034751)"
12/03/2015 12:00:00 AM,3812 ENSENADA CT,3.7,470,c3fc3e88023162f9a1bff8fb30deeea70a47da6e,"3812 ENSENADA CT
Fort Collins, Colorado
(40.534613, -105.09062)"
06/21/2016 12:00:00 AM,832 WOOD ST,9.1,576,b25b485c0fe2d5cb915cdb88d8eaf5358187a7a2,"832 WOOD ST
Fort Collins, Colorado
(40.599286, -105.088251)"
12/08/2017 12:00:00 AM,900 OXFORD LN,5.7,951,9f461af12f7e9fcf1eda51762604a694d13861b1,"900 OXFORD LN
Fort Collins, Colorado
(40.54852, -105.060653)"
05/22/2017 12:00:00 AM,707 CORONADO AVE,4.2,808,f24a3a50c4e8373f2e113e8a80bc8a0c05662a9a,"707 CORONADO AVE
Fort Collins, Colorado
(40.535656, -105.088556)"
04/01/2015 12:00:00 AM,2145 COCKLEBUR LN,6.4,359,b02939a4a15895ca49101acfa485fe8aa969cb46,"2145 COCKLEBUR LN
Fort Collins, Colorado
(40.55891, -105.037096)"
07/12/2018 12:00:00 AM,2757 MCKEAG DR,3.4,1130,26b000cc2121cb0bc7a1300f35c4f43d01e7bc93,"2757 MCKEAG DR
Fort Collins, Colorado
(40.550787, -105.127123)"
12/10/2018 12:00:00 AM,2420 NANCY GRAY AVE,5.2,1285,cd11c79cebaaaa6b64f297b7de5ab7c8b2a6b9eb,"2420 NANCY GRAY AVE
Fort Collins, Colorado
(40.556503, -105.032778)"
10/31/2018 12:00:00 AM,3331 DUDLEY WAY,4.5,1218,23c471b2747df4088d616fa09d9428d3a09fd09e,"3331 DUDLEY WAY
Fort Collins, Colorado
(40.542076, -105.101265)"
01/22/2019 12:00:00 AM,4255 KINGSBURY DR,4.5,1336,b31df660d83fbc0ade628e18c72c5945ec87e65e,"4255 KINGSBURY DR
Fort Collins, Colorado
(40.528143, -105.053598)"
10/19/2016 12:00:00 AM,2313 MARSHWOOD DR,5.3,643,d0e5607ceb6f4dd736824675bd0d745f33fa23c2,"2313 MARSHWOOD DR
Fort Collins, Colorado
(40.55064, -105.1192)"
11/01/2018 12:00:00 AM,409 N SHERWOOD ST,4.7,1220,1da22541c84028d74cf8dc3e671d6420ff88c6b5,"409 N SHERWOOD ST
Fort Collins, Colorado
(40.592727, -105.084229)"
05/04/2016 12:00:00 AM,3336 GUNNISON DR,3.4,544,5fad42e87225d58d8db031417ce438fd332a7c5a,"3336 GUNNISON DR
Fort Collins, Colorado
(40.5423, -105.0939)"
10/13/2017 12:00:00 AM,225 GREEN LEAF ST,6.4,907,6c0e96f32099ccb8dce1abedd60f513b7754ae83,"225 GREEN LEAF ST
Fort Collins, Colorado
(40.610198, -105.078851)"
04/29/2009 12:00:00 AM,2749 COAL BANK DR,2.4,31,6e9101b9f714bd51c614b9f4c707d8f30313221a,"2749 COAL BANK DR
Fort Collins, Colorado
(40.544669, -105.02687)"
03/01/2019 12:00:00 AM,2332 TRESTLE RD,6.1,1358,3b3c655f8cd0dc16110c057b8235430ef22ff2fb,"2332 TRESTLE RD
Fort Collins, Colorado
(40.555826, -105.035086)"
03/07/2017 12:00:00 AM,2608 MILTON LN,5.5,744,ea304f7683b49f21f0e7c11dc8b155a558555b52,"2608 MILTON LN
Fort Collins, Colorado
(40.622874, -105.032995)"
12/19/2014 12:00:00 AM,126 GRAPE ST,5.8,336,9e92b1469a42e46f89b418b54a084a18444b2daf,"126 GRAPE ST
Fort Collins, Colorado
(40.613106, -105.075328)"
11/23/2018 12:00:00 AM,2319 AMHERST ST,8.5,1257,62bc61d10d4a2cf5dba9cd010d291ecc80aa313a,"2319 AMHERST ST
Fort Collins, Colorado
(40.55654, -105.063262)"
12/30/2016 12:00:00 AM,3207 NESBIT CT,7.2,703,303f7d7eb360fcb50f8961569be8ed087de112f8,"3207 NESBIT CT
Fort Collins, Colorado
(40.547359, -105.136784)"
08/02/2018 12:00:00 AM,1009 ELM ST,4.8,1141,a026a4b35b663f22a401f34d5d25b2c2c99bd32e,"1009 ELM ST
Fort Collins, Colorado
(40.594984, -105.092737)"
11/01/2016 12:00:00 AM,204 MAE ST,3.6,656,055105b69fb3019d18492c79a605c77ac0a46fcb,"204 MAE ST
Fort Collins, Colorado
(40.549462, -105.074675)"
02/27/2018 12:00:00 AM,414 CAJETAN ST,3,1023,cbc87f0ea564c7414677fd6ee727078cb09eb06b,"414 CAJETAN ST
Fort Collins, Colorado
(40.598008, -105.070081)"
